0,1,2,8,13,27
0,1,2,8,13,29
0,1,2,8,13,30
0,1,2,8,13,31
0,1,2,8,13,32
0,1,2,8,13,33
0,1,2,8,13,34
0,1,2,8,13,35
0,1,2,8,13,46
0,1,2,8,13,47
0,1,2,8,13,48
0,1,2,8,13,50
0,1,2,8,13,51
0,1,2,8,13,55
0,1,2,8,15,16
0,1,2,8,15,18
0,1,2,8,15,19
0,1,2,8,15,21
0,1,2,8,15,22
0,1,2,8,15,23
0,1,2,8,15,24
0,1,2,8,15,26
0,1,2,8,15,27
0,1,2,8,15,28
0,1,2,8,15,30
0,1,2,8,15,31
0,1,2,8,15,33
0,1,2,8,15,34
0,1,2,8,15,36
0,1,2,8,15,37
0,1,2,8,15,38
0,1,2,8,15,40
0,1,2,8,15,41
0,1,2,8,15,43
0,1,2,8,15,44
0,1,2,8,15,46
0,1,2,8,15,47
0,1,2,8,15,49
0,1,2,8,15,50
0,1,2,8,15,52
0,1,2,8,15,53
0,1,2,8,16,17
0,1,2,8,16,18
0,1,2,8,16,19
0,1,2,8,16,20
0,1,2,8,16,21
0,1,2,8,16,22
0,1,2,8,16,23
0,1,2,8,16,24
0,1,2,8,16,25
0,1,2,8,16,26
0,1,2,8,16,27
0,1,2,8,16,28
0,1,2,8,16,29
0,1,2,8,16,30
0,1,2,8,16,31
0,1,2,8,16,32
0,1,2,8,16,33
0,1,2,8,16,34
0,1,2,8,16,35
0,1,2,8,16,36
0,1,2,8,16,37
0,1,2,8,16,38
0,1,2,8,16,39
0,1,2,8,16,40
0,1,2,8,16,41
0,1,2,8,16,42
0,1,2,8,16,43
0,1,2,8,16,44
0,1,2,8,16,45
0,1,2,8,16,46
0,1,2,8,16,47
0,1,2,8,16,48
0,1,2,8,16,49
0,1,2,8,16,50
0,1,2,8,16,51
0,1,2,8,16,52
0,1,2,8,16,53
0,1,2,8,16,54
0,1,2,8,16,55
0,1,2,8,18,19
0,1,2,8,18,20
0,1,2,8,18,21
0,1,2,8,18,22
0,1,2,8,18,23
0,1,2,8,18,24
0,1,2,8,18,25
0,1,2,8,18,26
0,1,2,8,18,27
0,1,2,8,18,28
0,1,2,8,18,29
0,1,2,8,18,30
0,1,2,8,18,31
0,1,2,8,18,32
0,1,2,8,18,33
0,1,2,8,18,34
0,1,2,8,18,35
0,1,2,8,18,36
0,1,2,8,18,37
0,1,2,8,18,38
0,1,2,8,18,39
0,1,2,8,18,40
0,1,2,8,18,41
0,1,2,8,18,42
0,1,2,8,18,43
0,1,2,8,18,44
0,1,2,8,18,45
0,1,2,8,18,46
0,1,2,8,18,47
0,1,2,8,18,48
0,1,2,8,18,49
0,1,2,8,18,50
0,1,2,8,18,51
0,1,2,8,18,52
0,1,2,8,18,53
0,1,2,8,18,54
0,1,2,8,18,55
0,1,2,8,19,21
0,1,2,8,19,22
0,1,2,8,19,23
0,1,2,8,19,24
0,1,2,8,19,26
0,1,2,8,19,27
0,1,2,8,19,28
0,1,2,8,19,30
0,1,2,8,19,31
0,1,2,8,19,33
0,1,2,8,19,34
0,1,2,8,19,36
0,1,2,8,19,37
0,1,2,8,19,38
0,1,2,8,19,40
0,1,2,8,19,41
0,1,2,8,19,43
0,1,2,8,19,44
0,1,2,8,19,46
0,1,2,8,19,47
0,1,2,8,19,49
0,1,2,8,19,50
0,1,2,8,19,52
0,1,2,8,19,53
0,1,2,8,21,22
0,1,2,8,21,23
0,1,2,8,21,24
0,1,2,8,21,26
0,1,2,8,21,27
0,1,2,8,21,28
0,1,2,8,21,30
0,1,2,8,21,31
0,1,2,8,21,33
0,1,2,8,21,34
0,1,2,8,21,36
0,1,2,8,21,37
0,1,2,8,21,38
0,1,2,8,21,40
0,1,2,8,21,41
0,1,2,8,21,43
0,1,2,8,21,44
0,1,2,8,21,46
0,1,2,8,21,47
0,1,2,8,21,49
0,1,2,8,21,50
0,1,2,8,21,52
0,1,2,8,21,53
0,1,2,8,22,23
0,1,2,8,22,24
0,1,2,8,22,26
0,1,2,8,22,27
0,1,2,8,22,28
0,1,2,8,22,30
0,1,2,8,22,31
0,1,2,8,22,33
0,1,2,8,22,34
0,1,2,8,22,36
0,1,2,8,22,37
0,1,2,8,22,38
0,1,2,8,22,40
0,1,2,8,22,41
0,1,2,8,22,43
0,1,2,8,22,44
0,1,2,8,22,46
0,1,2,8,22,47
0,1,2,8,22,49
0,1,2,8,22,50
0,1,2,8,22,52
0,1,2,8,22,53
0,1,2,8,23,24
0,1,2,8,23,26
0,1,2,8,23,27
0,1,2,8,23,28
0,1,2,8,23,30
0,1,2,8,23,31
0,1,2,8,23,33
0,1,2,8,23,34
0,1,2,8,23,36
0,1,2,8,23,37
0,1,2,8,23,38
0,1,2,8,23,40
0,1,2,8,23,41
0,1,2,8,23,43
0,1,2,8,23,44
0,1,2,8,23,46
0,1,2,8,23,47
0,1,2,8,23,49
0,1,2,8,23,50
0,1,2,8,23,52
0,1,2,8,23,53
0,1,2,8,24,25
0,1,2,8,24,26
0,1,2,8,24,27
0,1,2,8,24,28
0,1,2,8,24,29
0,1,2,8,24,30
0,1,2,8,24,31
0,1,2,8,24,32
0,1,2,8,24,33
0,1,2,8,24,34
0,1,2,8,24,35
0,1,2,8,24,36
0,1,2,8,24,37
0,1,2,8,24,38
0,1,2,8,24,39
0,1,2,8,24,40
0,1,2,8,24,41
0,1,2,8,24,42
0,1,2,8,24,43
0,1,2,8,24,44
0,1,2,8,24,45
0,1,2,8,24,46
0,1,2,8,24,47
0,1,2,8,24,48
0,1,2,8,24,49
0,1,2,8,24,50
0,1,2,8,24,51
0,1,2,8,24,52
0,1,2,8,24,53
0,1,2,8,24,54
0,1,2,8,24,55
0,1,2,8,26,27
0,1,2,8,26,28
0,1,2,8,26,30
